Binomial	ID	year	popvalue
Liopsetta_putnami	624	2007	2
Liopsetta_putnami	630	2007	141
Liopsetta_putnami	632	2007	35
Liopsetta_putnami	634	2007	103
Liopsetta_putnami	636	2007	272
Liopsetta_putnami	637	2007	58
Liopsetta_putnami	638	2007	8
Pollachius_virens	671	2007	0.11
Pomoxis_nigromaculatus	672	2007	0.04
Pseudopleuronectes_americanus	673	2007	67
Pseudopleuronectes_americanus	674	2007	16
Pseudopleuronectes_americanus	676	2007	51
Pseudopleuronectes_americanus	678	2007	18
Pseudopleuronectes_americanus	680	2007	53
Pseudopleuronectes_americanus	682	2007	36
Pseudopleuronectes_americanus	684	2007	96
Pseudopleuronectes_americanus	687	2007	1
Pseudopleuronectes_americanus	689	2007	58
Pseudopleuronectes_americanus	692	2007	21
Pseudopleuronectes_americanus	695	2007	64
Pseudopleuronectes_americanus	697	2007	3
Pseudopleuronectes_americanus	699	2007	28
Pseudopleuronectes_americanus	704	2007	7
Pungitius_pungitius	723	2007	393
Pungitius_pungitius	724	2007	98
Pungitius_pungitius	726	2007	245
Pungitius_pungitius	727	2007	19
Pungitius_pungitius	728	2007	28
Pungitius_pungitius	730	2007	10
Pungitius_pungitius	732	2007	82
Pungitius_pungitius	736	2007	11
Pungitius_pungitius	737	2007	1094
Pungitius_pungitius	739	2007	6
Pungitius_pungitius	741	2007	30
Pungitius_pungitius	742	2007	38
Pungitius_pungitius	743	2007	13
Pungitius_pungitius	745	2007	13
Pungitius_pungitius	748	2007	3
Pungitius_pungitius	750	2007	3
Pungitius_pungitius	752	2007	594
Pungitius_pungitius	754	2007	11
Pungitius_pungitius	756	2007	9
Pungitius_pungitius	757	2007	1150
Salvelinus_fontinalis	796	2007	8
Salvelinus_fontinalis	799	2007	3
Sander_vitreus	810	2007	1.33
Syngnathus_fuscus	811	2007	61
Syngnathus_fuscus	817	2007	255
Syngnathus_fuscus	819	2007	51
Syngnathus_fuscus	821	2007	1
Syngnathus_fuscus	822	2007	33
Syngnathus_fuscus	829	2007	342
Amia_calva	119	2008	1.11
Moxostoma_macrolepidotum	120	2008	0.33
Moxostoma_valenciennesi	121	2008	0.08
Moxostoma_carinatum	122	2008	0.44
Notemigonus_crysoleucas	123	2008	0.22
Hippoglossus_hippoglossus	152	2008	0.395
Clupea_harengus	153	2008	70.85
Cetorhinus_maximus	155	2008	2.1
Mallotus_villosus	156	2008	4412200
Reinhardtius_hippoglossoides	157	2008	10622
Nezumia_bairdii	158	2008	20129
Ammodytes_dubius	159	2008	2129700
Macrourus_berglax	160	2008	13459
Urophycis_tenuis	161	2008	31
Amblyraja_radiata	162	2008	10067
Glyptocephalus_cynoglossus	163	2008	4954
Salmo_trutta	177	2008	1323.8434
Ambloplites_rupestris	183	2008	3.27
Ameiurus_nebulosus	184	2008	2.12
Amia_calva	185	2008	1.17
Apeltes_quadracus	198	2008	4729
Apeltes_quadracus	199	2008	1177
Apeltes_quadracus	201	2008	5211
Apeltes_quadracus	205	2008	280
Apeltes_quadracus	207	2008	1863
Apeltes_quadracus	211	2008	503
Apeltes_quadracus	212	2008	2587
Apeltes_quadracus	214	2008	489
Apeltes_quadracus	215	2008	317
Apeltes_quadracus	216	2008	241
Apeltes_quadracus	217	2008	528
Apeltes_quadracus	218	2008	333
Apeltes_quadracus	220	2008	114
Apeltes_quadracus	223	2008	2676
Apeltes_quadracus	225	2008	650
Apeltes_quadracus	227	2008	6553
Apeltes_quadracus	229	2008	3223
Apeltes_quadracus	231	2008	161
Apeltes_quadracus	232	2008	6734
Aplodinotus_grunniens	233	2008	0.26
Catostomus_commersonii	235	2008	0.65
Cyprinus_carpio	237	2008	0.05
Esox_lucius	240	2008	0.23
Fundulus_diaphanus	251	2008	217
Fundulus_heteroclitus	254	2008	1520
Fundulus_heteroclitus	255	2008	6288
Fundulus_heteroclitus	257	2008	8574
Fundulus_heteroclitus	258	2008	4973
Fundulus_heteroclitus	259	2008	2191
Fundulus_heteroclitus	261	2008	1485
Fundulus_heteroclitus	263	2008	7248
Fundulus_heteroclitus	267	2008	5174
Fundulus_heteroclitus	268	2008	1603
Fundulus_heteroclitus	270	2008	25732
Fundulus_heteroclitus	271	2008	346
Fundulus_heteroclitus	272	2008	3911
Fundulus_heteroclitus	273	2008	6161
Fundulus_heteroclitus	274	2008	9836
Fundulus_heteroclitus	276	2008	710
Fundulus_heteroclitus	279	2008	9745
Fundulus_heteroclitus	281	2008	6064
Carassius_auratus	319	2008	0.92
Fundulus_heteroclitus	325	2008	5970
Fundulus_heteroclitus	327	2008	3138
Fundulus_heteroclitus	329	2008	2720
Fundulus_heteroclitus	330	2008	28632
Gasterosteus_wheatlandi	365	2008	5214
Gasterosteus_wheatlandi	366	2008	578
Gasterosteus_wheatlandi	368	2008	844
Gasterosteus_wheatlandi	369	2008	268
Gasterosteus_wheatlandi	370	2008	327
Gasterosteus_wheatlandi	372	2008	36
Gasterosteus_wheatlandi	374	2008	1483
Gasterosteus_wheatlandi	378	2008	73
Gasterosteus_wheatlandi	379	2008	599
Gasterosteus_wheatlandi	381	2008	367
Gasterosteus_wheatlandi	382	2008	65
Gasterosteus_wheatlandi	383	2008	752
Gasterosteus_wheatlandi	384	2008	423
Gasterosteus_wheatlandi	387	2008	221
Gasterosteus_wheatlandi	390	2008	2438
Gasterosteus_wheatlandi	392	2008	68
Gasterosteus_wheatlandi	394	2008	1728
Gasterosteus_wheatlandi	396	2008	345
Gasterosteus_wheatlandi	398	2008	116
Gasterosteus_wheatlandi	399	2008	308
Ictalurus_punctatus	433	2008	0.57
Lepisosteus_osseus	434	2008	0.1
Lepomis_gibbosus	435	2008	0.1
Lepomis_macrochirus	436	2008	3.21
Menidia_menidia	439	2008	8982
Menidia_menidia	440	2008	1543
Menidia_menidia	442	2008	3725
Menidia_menidia	443	2008	1650
Menidia_menidia	444	2008	2447
Menidia_menidia	446	2008	10693
Menidia_menidia	448	2008	1458
Menidia_menidia	452	2008	2102
Menidia_menidia	453	2008	3790
Menidia_menidia	455	2008	4265
Menidia_menidia	456	2008	745
Menidia_menidia	457	2008	960
Menidia_menidia	458	2008	17857
Menidia_menidia	459	2008	166
Menidia_menidia	461	2008	2630
Menidia_menidia	464	2008	2665
Menidia_menidia	466	2008	5800
Menidia_menidia	468	2008	3456
Menidia_menidia	470	2008	3540
Menidia_menidia	472	2008	1597
Menidia_menidia	473	2008	3987
Microgadus_tomcod	509	2008	2
Microgadus_tomcod	512	2008	2
Microgadus_tomcod	516	2008	14
Microgadus_tomcod	522	2008	27
Micropterus_dolomieu	535	2008	9.2713
Morone_americana	537	2008	1
Morone_americana	541	2008	7.75
Morone_chrysops	542	2008	1.75
Morone_chrysops	543	2008	0.14
Morone_saxatilis	551	2008	158
Morone_saxatilis	558	2008	840
Morone_saxatilis	559	2008	25
Moxostoma_anisurum	569	2008	0.08
Perca_flavescens	595	2008	16.915
Liopsetta_putnami	606	2008	227
Liopsetta_putnami	608	2008	589
Liopsetta_putnami	610	2008	37
Liopsetta_putnami	612	2008	159
Liopsetta_putnami	614	2008	189
Liopsetta_putnami	618	2008	34
Liopsetta_putnami	619	2008	18
Liopsetta_putnami	621	2008	198
Liopsetta_putnami	622	2008	388
Liopsetta_putnami	624	2008	14
Liopsetta_putnami	630	2008	327
Liopsetta_putnami	632	2008	88
Liopsetta_putnami	634	2008	92
Liopsetta_putnami	636	2008	380
Liopsetta_putnami	637	2008	98
Liopsetta_putnami	638	2008	55
Pollachius_virens	671	2008	0.07
Pomoxis_nigromaculatus	672	2008	0.05
Pseudopleuronectes_americanus	673	2008	51
Pseudopleuronectes_americanus	676	2008	11
Pseudopleuronectes_americanus	678	2008	23
Pseudopleuronectes_americanus	680	2008	30
Pseudopleuronectes_americanus	682	2008	5
Pseudopleuronectes_americanus	684	2008	49
Pseudopleuronectes_americanus	687	2008	13
Pseudopleuronectes_americanus	689	2008	31
Pseudopleuronectes_americanus	692	2008	4
Pseudopleuronectes_americanus	695	2008	10
Pseudopleuronectes_americanus	697	2008	3
Pseudopleuronectes_americanus	699	2008	6
Pungitius_pungitius	723	2008	410
Pungitius_pungitius	724	2008	329
Pungitius_pungitius	726	2008	116
Pungitius_pungitius	727	2008	6
Pungitius_pungitius	728	2008	62
Pungitius_pungitius	730	2008	21
Pungitius_pungitius	732	2008	33
Pungitius_pungitius	736	2008	46
Pungitius_pungitius	737	2008	913
Pungitius_pungitius	739	2008	13
Pungitius_pungitius	740	2008	5
Pungitius_pungitius	741	2008	23
Pungitius_pungitius	742	2008	31
Pungitius_pungitius	743	2008	14
Pungitius_pungitius	745	2008	102
Pungitius_pungitius	748	2008	11
Pungitius_pungitius	750	2008	21
Pungitius_pungitius	752	2008	3248
Pungitius_pungitius	754	2008	369
Pungitius_pungitius	756	2008	55
Pungitius_pungitius	757	2008	112
Salvelinus_fontinalis	799	2008	1
Sander_vitreus	810	2008	2.3322
Syngnathus_fuscus	811	2008	96
Syngnathus_fuscus	817	2008	247
Syngnathus_fuscus	819	2008	32
Syngnathus_fuscus	821	2008	2
Syngnathus_fuscus	822	2008	98
Syngnathus_fuscus	829	2008	110
Amia_calva	119	2009	0.5
Moxostoma_macrolepidotum	120	2009	0.36
Moxostoma_valenciennesi	121	2009	0.06
Moxostoma_carinatum	122	2009	0.03
Notemigonus_crysoleucas	123	2009	0
Hippoglossus_hippoglossus	152	2009	0.2718
Clupea_harengus	153	2009	59.19
Cetorhinus_maximus	155	2009	0.5
Mallotus_villosus	156	2009	10492000
Reinhardtius_hippoglossoides	157	2009	20169
Nezumia_bairdii	158	2009	43118
Ammodytes_dubius	159	2009	1071000
Macrourus_berglax	160	2009	14739
Urophycis_tenuis	161	2009	347
Amblyraja_radiata	162	2009	7068
Glyptocephalus_cynoglossus	163	2009	5315
Salmo_trutta	177	2009	918.1495
Ambloplites_rupestris	183	2009	2.52
Ameiurus_nebulosus	184	2009	0.81
Apeltes_quadracus	198	2009	1742
Apeltes_quadracus	199	2009	499
Apeltes_quadracus	201	2009	5666
Apeltes_quadracus	205	2009	74
Apeltes_quadracus	207	2009	2930
Apeltes_quadracus	211	2009	815
Apeltes_quadracus	212	2009	1043
Apeltes_quadracus	214	2009	206
Apeltes_quadracus	215	2009	234
Apeltes_quadracus	216	2009	54
Apeltes_quadracus	217	2009	524
Apeltes_quadracus	218	2009	58
Apeltes_quadracus	220	2009	1243
Apeltes_quadracus	223	2009	2561
Apeltes_quadracus	225	2009	619
Apeltes_quadracus	227	2009	3201
Apeltes_quadracus	229	2009	1988
Apeltes_quadracus	231	2009	118
Apeltes_quadracus	232	2009	13415
Aplodinotus_grunniens	233	2009	0.36
Catostomus_commersonii	235	2009	1.31
Cyprinus_carpio	237	2009	0.1
Dorosoma_cepedianum	239	2009	0.1
Esox_lucius	240	2009	0.09
Fundulus_diaphanus	251	2009	102
Fundulus_heteroclitus	254	2009	931
Fundulus_heteroclitus	255	2009	5821
Fundulus_heteroclitus	257	2009	5488
Fundulus_heteroclitus	258	2009	5227
Fundulus_heteroclitus	259	2009	355
Fundulus_heteroclitus	261	2009	1058
Fundulus_heteroclitus	263	2009	3971
Fundulus_heteroclitus	267	2009	2700
Fundulus_heteroclitus	268	2009	1082
Fundulus_heteroclitus	270	2009	18898
Fundulus_heteroclitus	271	2009	150
Fundulus_heteroclitus	272	2009	4195
Fundulus_heteroclitus	273	2009	4958
Fundulus_heteroclitus	274	2009	16068
Fundulus_heteroclitus	276	2009	5826
Fundulus_heteroclitus	279	2009	6545
Fundulus_heteroclitus	281	2009	1056
Fundulus_heteroclitus	325	2009	2325
Fundulus_heteroclitus	327	2009	2124
Fundulus_heteroclitus	329	2009	2362
Fundulus_heteroclitus	330	2009	26345
Gasterosteus_wheatlandi	365	2009	1419
Gasterosteus_wheatlandi	366	2009	1448
Gasterosteus_wheatlandi	368	2009	1032
Gasterosteus_wheatlandi	369	2009	123
Gasterosteus_wheatlandi	370	2009	128
Gasterosteus_wheatlandi	372	2009	60
Gasterosteus_wheatlandi	374	2009	2736
Gasterosteus_wheatlandi	378	2009	133
Gasterosteus_wheatlandi	379	2009	242
Gasterosteus_wheatlandi	381	2009	194
Gasterosteus_wheatlandi	382	2009	244
Gasterosteus_wheatlandi	383	2009	190
Gasterosteus_wheatlandi	384	2009	1018
Gasterosteus_wheatlandi	387	2009	340
Gasterosteus_wheatlandi	390	2009	1608
Gasterosteus_wheatlandi	392	2009	91
Gasterosteus_wheatlandi	394	2009	1271
Gasterosteus_wheatlandi	396	2009	1107
Gasterosteus_wheatlandi	398	2009	143
Gasterosteus_wheatlandi	399	2009	686
Ictalurus_punctatus	433	2009	0.54
Lepisosteus_osseus	434	2009	0.21
Lepomis_gibbosus	435	2009	0.28
Menidia_menidia	439	2009	1067
Menidia_menidia	440	2009	6290
Menidia_menidia	442	2009	2362
Menidia_menidia	443	2009	6864
Menidia_menidia	444	2009	3137
Menidia_menidia	446	2009	2273
Menidia_menidia	448	2009	2980
Menidia_menidia	452	2009	659
Menidia_menidia	453	2009	777
Menidia_menidia	455	2009	4576
Menidia_menidia	456	2009	2877
Menidia_menidia	457	2009	1629
Menidia_menidia	458	2009	3901
Menidia_menidia	459	2009	163
Menidia_menidia	461	2009	3966
Menidia_menidia	464	2009	2904
Menidia_menidia	466	2009	1158
Menidia_menidia	468	2009	349
Menidia_menidia	470	2009	6076
Menidia_menidia	472	2009	554
Menidia_menidia	473	2009	348
Microgadus_tomcod	509	2009	9
Microgadus_tomcod	512	2009	2
Microgadus_tomcod	516	2009	110
Microgadus_tomcod	522	2009	16
Micropterus_dolomieu	535	2009	9.8056
Micropterus_salmoides	536	2009	0.03
Morone_americana	541	2009	3.02
Morone_saxatilis	551	2009	28
Morone_saxatilis	558	2009	35
Morone_saxatilis	559	2009	4
Moxostoma_anisurum	569	2009	0.07
Perca_flavescens	595	2009	7.3661
Liopsetta_putnami	606	2009	76
Liopsetta_putnami	608	2009	722
Liopsetta_putnami	610	2009	14
Liopsetta_putnami	612	2009	150
Liopsetta_putnami	614	2009	199
Liopsetta_putnami	618	2009	48
Liopsetta_putnami	619	2009	1
Liopsetta_putnami	621	2009	132
Liopsetta_putnami	622	2009	482
Liopsetta_putnami	624	2009	6
Liopsetta_putnami	630	2009	280
Liopsetta_putnami	632	2009	86
Liopsetta_putnami	634	2009	344
Liopsetta_putnami	636	2009	664
Liopsetta_putnami	637	2009	220
Liopsetta_putnami	638	2009	67
Pollachius_virens	671	2009	0.24
Pomoxis_nigromaculatus	672	2009	0.03
Pseudopleuronectes_americanus	673	2009	55
Pseudopleuronectes_americanus	674	2009	2
Pseudopleuronectes_americanus	676	2009	71
Pseudopleuronectes_americanus	678	2009	24
Pseudopleuronectes_americanus	680	2009	26
Pseudopleuronectes_americanus	682	2009	20
Pseudopleuronectes_americanus	684	2009	67
Pseudopleuronectes_americanus	687	2009	25
Pseudopleuronectes_americanus	689	2009	65
Pseudopleuronectes_americanus	692	2009	26
Pseudopleuronectes_americanus	695	2009	81
Pseudopleuronectes_americanus	697	2009	7
Pseudopleuronectes_americanus	699	2009	24
Pseudopleuronectes_americanus	704	2009	16
Pungitius_pungitius	723	2009	43
Pungitius_pungitius	724	2009	415
Pungitius_pungitius	726	2009	44
Pungitius_pungitius	727	2009	56
Pungitius_pungitius	728	2009	11
Pungitius_pungitius	730	2009	11
Pungitius_pungitius	732	2009	19
Pungitius_pungitius	736	2009	56
Pungitius_pungitius	737	2009	683
Pungitius_pungitius	739	2009	30
Pungitius_pungitius	740	2009	19
Pungitius_pungitius	741	2009	135
Pungitius_pungitius	742	2009	105
Pungitius_pungitius	743	2009	37
Pungitius_pungitius	745	2009	187
Pungitius_pungitius	748	2009	8
Pungitius_pungitius	750	2009	28
Pungitius_pungitius	752	2009	586
Pungitius_pungitius	754	2009	208
Pungitius_pungitius	756	2009	4
Pungitius_pungitius	757	2009	766
Salvelinus_fontinalis	796	2009	2
Salvelinus_fontinalis	799	2009	3
Sander_vitreus	810	2009	2.6477
Syngnathus_fuscus	811	2009	28
Syngnathus_fuscus	817	2009	192
Syngnathus_fuscus	819	2009	11
Syngnathus_fuscus	821	2009	1
Syngnathus_fuscus	822	2009	36
Syngnathus_fuscus	829	2009	99
Amia_calva	119	2010	0.81
Moxostoma_macrolepidotum	120	2010	0.06
Moxostoma_valenciennesi	121	2010	0
Moxostoma_carinatum	122	2010	0
Notemigonus_crysoleucas	123	2010	0.06
Hippoglossus_hippoglossus	152	2010	0.474
Clupea_harengus	153	2010	44.89
Cetorhinus_maximus	155	2010	1
Mallotus_villosus	156	2010	4067500
Reinhardtius_hippoglossoides	157	2010	17820
Nezumia_bairdii	158	2010	21509
Ammodytes_dubius	159	2010	397270
Macrourus_berglax	160	2010	10011
Urophycis_tenuis	161	2010	273
Amblyraja_radiata	162	2010	6927
Glyptocephalus_cynoglossus	163	2010	7386
Salmo_trutta	177	2010	1594.306
Acipenser_fulvescens	181	2010	0.08
Ambloplites_rupestris	183	2010	1.54
Ameiurus_nebulosus	184	2010	1.48
Amia_calva	185	2010	2.42
Apeltes_quadracus	198	2010	1359
Apeltes_quadracus	199	2010	382
Apeltes_quadracus	201	2010	1370
Apeltes_quadracus	205	2010	326
Apeltes_quadracus	207	2010	894
Apeltes_quadracus	211	2010	243
Apeltes_quadracus	212	2010	697
Apeltes_quadracus	214	2010	330
Apeltes_quadracus	215	2010	40
Apeltes_quadracus	216	2010	135
Apeltes_quadracus	217	2010	137
Apeltes_quadracus	218	2010	26
Apeltes_quadracus	220	2010	36
Apeltes_quadracus	223	2010	576
Apeltes_quadracus	225	2010	1186
Apeltes_quadracus	227	2010	1959
Apeltes_quadracus	229	2010	807
Apeltes_quadracus	231	2010	172
Apeltes_quadracus	232	2010	9548
Aplodinotus_grunniens	233	2010	0.08
Catostomus_commersonii	235	2010	0.48
Cyprinus_carpio	237	2010	0.02
Esox_lucius	240	2010	0.1
Fundulus_diaphanus	251	2010	662
Fundulus_heteroclitus	254	2010	3653
Fundulus_heteroclitus	255	2010	3889
Fundulus_heteroclitus	257	2010	2344
Fundulus_heteroclitus	258	2010	3368
Fundulus_heteroclitus	259	2010	5487
Fundulus_heteroclitus	261	2010	2207
Fundulus_heteroclitus	263	2010	7314
Fundulus_heteroclitus	267	2010	7919
Fundulus_heteroclitus	268	2010	368
Fundulus_heteroclitus	270	2010	34717
Fundulus_heteroclitus	271	2010	447
Fundulus_heteroclitus	272	2010	6994
Fundulus_heteroclitus	273	2010	3397
Fundulus_heteroclitus	274	2010	11210
Fundulus_heteroclitus	276	2010	1239
Fundulus_heteroclitus	279	2010	8149
Fundulus_heteroclitus	281	2010	8201
Carassius_auratus	319	2010	2.71
Fundulus_heteroclitus	325	2010	1636
Fundulus_heteroclitus	327	2010	2259
Fundulus_heteroclitus	329	2010	1908
Fundulus_heteroclitus	330	2010	21194
Gasterosteus_wheatlandi	365	2010	1399
Gasterosteus_wheatlandi	366	2010	106
Gasterosteus_wheatlandi	368	2010	79
Gasterosteus_wheatlandi	369	2010	34
Gasterosteus_wheatlandi	370	2010	285
Gasterosteus_wheatlandi	372	2010	237
Gasterosteus_wheatlandi	374	2010	374
Gasterosteus_wheatlandi	378	2010	209
Gasterosteus_wheatlandi	379	2010	173
Gasterosteus_wheatlandi	381	2010	103
Gasterosteus_wheatlandi	382	2010	745
Gasterosteus_wheatlandi	383	2010	94
Gasterosteus_wheatlandi	384	2010	259
Gasterosteus_wheatlandi	387	2010	49
Gasterosteus_wheatlandi	390	2010	422
Gasterosteus_wheatlandi	392	2010	195
Gasterosteus_wheatlandi	394	2010	2238
Gasterosteus_wheatlandi	396	2010	2498
Gasterosteus_wheatlandi	398	2010	538
Gasterosteus_wheatlandi	399	2010	421
Ictalurus_punctatus	433	2010	0.42
Lepisosteus_osseus	434	2010	0.75
Lepomis_gibbosus	435	2010	0.04
Lepomis_macrochirus	436	2010	9.08
Menidia_menidia	439	2010	855
Menidia_menidia	440	2010	567
Menidia_menidia	442	2010	1794
Menidia_menidia	443	2010	3018
Menidia_menidia	444	2010	2778
Menidia_menidia	446	2010	17949
Menidia_menidia	448	2010	4734
Menidia_menidia	452	2010	740
Menidia_menidia	453	2010	346
Menidia_menidia	455	2010	6151
Menidia_menidia	456	2010	12264
Menidia_menidia	457	2010	342
Menidia_menidia	458	2010	8259
Menidia_menidia	459	2010	1085
Menidia_menidia	461	2010	1589
Menidia_menidia	464	2010	10672
Menidia_menidia	466	2010	878
Menidia_menidia	468	2010	1184
Menidia_menidia	470	2010	5164
Menidia_menidia	472	2010	2391
Menidia_menidia	473	2010	1392
Microgadus_tomcod	512	2010	8
Microgadus_tomcod	516	2010	436
Microgadus_tomcod	522	2010	10
Micropterus_dolomieu	535	2010	7.8968
Micropterus_salmoides	536	2010	0.02
Morone_americana	537	2010	17
Morone_americana	541	2010	6.22
Morone_chrysops	542	2010	1.46
Morone_saxatilis	551	2010	146
Morone_saxatilis	558	2010	82
Morone_saxatilis	559	2010	1
Moxostoma_anisurum	569	2010	0.04
Noturus_flavus	588	2010	0.04
Perca_flavescens	595	2010	16.3148
Liopsetta_putnami	606	2010	49
Liopsetta_putnami	608	2010	200
Liopsetta_putnami	610	2010	19
Liopsetta_putnami	612	2010	156
Liopsetta_putnami	614	2010	181
Liopsetta_putnami	618	2010	50
Liopsetta_putnami	619	2010	1
Liopsetta_putnami	621	2010	74
Liopsetta_putnami	622	2010	414
Liopsetta_putnami	624	2010	11
Liopsetta_putnami	630	2010	241
Liopsetta_putnami	632	2010	135
Liopsetta_putnami	634	2010	150
Liopsetta_putnami	636	2010	298
Liopsetta_putnami	637	2010	123
Liopsetta_putnami	638	2010	29
Pollachius_virens	671	2010	1.58
Pomoxis_nigromaculatus	672	2010	0.04
Pseudopleuronectes_americanus	673	2010	61
Pseudopleuronectes_americanus	674	2010	121
Pseudopleuronectes_americanus	676	2010	60
Pseudopleuronectes_americanus	678	2010	45
Pseudopleuronectes_americanus	680	2010	20
Pseudopleuronectes_americanus	682	2010	95
Pseudopleuronectes_americanus	684	2010	66
Pseudopleuronectes_americanus	687	2010	2
Pseudopleuronectes_americanus	689	2010	86
Pseudopleuronectes_americanus	692	2010	6
Pseudopleuronectes_americanus	695	2010	26
Pseudopleuronectes_americanus	697	2010	33
Pseudopleuronectes_americanus	699	2010	57
Pseudopleuronectes_americanus	704	2010	14
Pungitius_pungitius	723	2010	125
Pungitius_pungitius	724	2010	272
Pungitius_pungitius	726	2010	7
Pungitius_pungitius	727	2010	41
Pungitius_pungitius	728	2010	17
Pungitius_pungitius	730	2010	22
Pungitius_pungitius	732	2010	6
Pungitius_pungitius	736	2010	15
Pungitius_pungitius	737	2010	110
Pungitius_pungitius	739	2010	13
Pungitius_pungitius	740	2010	10
Pungitius_pungitius	741	2010	32
Pungitius_pungitius	742	2010	6
Pungitius_pungitius	743	2010	43
Pungitius_pungitius	745	2010	11
Pungitius_pungitius	748	2010	15
Pungitius_pungitius	750	2010	18
Pungitius_pungitius	752	2010	849
Pungitius_pungitius	754	2010	54
Pungitius_pungitius	756	2010	11
Pungitius_pungitius	757	2010	259
Salvelinus_fontinalis	796	2010	10
Salvelinus_fontinalis	799	2010	2
Sander_vitreus	810	2010	1.9147
Syngnathus_fuscus	811	2010	80
Syngnathus_fuscus	817	2010	292
Syngnathus_fuscus	819	2010	11
Syngnathus_fuscus	821	2010	5
Syngnathus_fuscus	822	2010	28
Syngnathus_fuscus	829	2010	171
Amia_calva	119	2011	0.75
Moxostoma_macrolepidotum	120	2011	0.19
Moxostoma_valenciennesi	121	2011	0.44
Moxostoma_carinatum	122	2011	0.14
Notemigonus_crysoleucas	123	2011	0.14
Hippoglossus_hippoglossus	152	2011	0.3253
Cetorhinus_maximus	155	2011	1
Mallotus_villosus	156	2011	2317900
Reinhardtius_hippoglossoides	157	2011	10210
Nezumia_bairdii	158	2011	19272
Ammodytes_dubius	159	2011	887750
Macrourus_berglax	160	2011	10004
Urophycis_tenuis	161	2011	784
Amblyraja_radiata	162	2011	3135
Glyptocephalus_cynoglossus	163	2011	3506
Acipenser_fulvescens	181	2011	0.02
Ambloplites_rupestris	183	2011	1.31
Ameiurus_nebulosus	184	2011	0.42
Aplodinotus_grunniens	233	2011	0.19
Catostomus_commersonii	235	2011	0.25
Cyprinus_carpio	237	2011	0.02
Dorosoma_cepedianum	239	2011	0.12
Esox_lucius	240	2011	0.02
Ictalurus_punctatus	433	2011	0.17
Lepisosteus_osseus	434	2011	0.62
Lepomis_gibbosus	435	2011	0.21
Micropterus_dolomieu	535	2011	6.134
Morone_americana	541	2011	3.72
Morone_chrysops	543	2011	0.17
Noturus_flavus	588	2011	0.02
Perca_flavescens	595	2011	15.2871
Pollachius_virens	671	2011	0.12
Pomoxis_nigromaculatus	672	2011	0.04
Sander_vitreus	810	2011	1.9721
Amia_calva	119	2012	0.5
Moxostoma_macrolepidotum	120	2012	0.08
Moxostoma_valenciennesi	121	2012	0.28
Moxostoma_carinatum	122	2012	0.08
Notemigonus_crysoleucas	123	2012	0.03
Hippoglossus_hippoglossus	152	2012	0.3443
Cetorhinus_maximus	155	2012	1.2
Ambloplites_rupestris	183	2012	0.75
Ameiurus_nebulosus	184	2012	0.82
Amia_calva	185	2012	1.17
Aplodinotus_grunniens	233	2012	0.19
Catostomus_commersonii	235	2012	2.35
Dorosoma_cepedianum	239	2012	0.19
Esox_lucius	240	2012	0.02
Carassius_auratus	319	2012	0.88
Ictalurus_punctatus	433	2012	0.21
Lepisosteus_osseus	434	2012	0.02
Lepomis_gibbosus	435	2012	0.29
Lepomis_macrochirus	436	2012	14.42
Micropterus_dolomieu	535	2012	8.066
Morone_americana	541	2012	1.04
Morone_chrysops	542	2012	0.29
Morone_chrysops	543	2012	0.08
Moxostoma_anisurum	569	2012	0.06
Noturus_flavus	588	2012	0.02
Perca_flavescens	595	2012	14.9129
Pollachius_virens	671	2012	1.97
Pomoxis_nigromaculatus	672	2012	0.02
Sander_vitreus	810	2012	2.3839
Amia_calva	119	2013	0.92
Moxostoma_macrolepidotum	120	2013	0.31
Moxostoma_valenciennesi	121	2013	0.83
Moxostoma_carinatum	122	2013	0.14
Notemigonus_crysoleucas	123	2013	0.06
Acipenser_fulvescens	181	2013	0.02
Ambloplites_rupestris	183	2013	1.21
Ameiurus_nebulosus	184	2013	1.97
Aplodinotus_grunniens	233	2013	0.29
Carpiodes_cyprinus	234	2013	0.08
Catostomus_commersonii	235	2013	0.19
Cyprinus_carpio	237	2013	0.15
Dorosoma_cepedianum	239	2013	2.08
Esox_lucius	240	2013	0.12
Ictalurus_punctatus	433	2013	0.42
Lepisosteus_osseus	434	2013	0.23
Lepomis_gibbosus	435	2013	0.38
Micropterus_dolomieu	535	2013	7.6505
Micropterus_salmoides	536	2013	0.02
Morone_americana	541	2013	6.41
Moxostoma_anisurum	569	2013	0.06
Perca_flavescens	595	2013	10.3178
Pollachius_virens	671	2013	0.74
Pomoxis_nigromaculatus	672	2013	0.06
Sander_vitreus	810	2013	1.3419
Amia_calva	119	2014	1.31
Moxostoma_macrolepidotum	120	2014	0.17
Moxostoma_valenciennesi	121	2014	0.11
Ambloplites_rupestris	183	2014	1
Ameiurus_nebulosus	184	2014	1.54
Amia_calva	185	2014	1.54
Aplodinotus_grunniens	233	2014	0.34
Carpiodes_cyprinus	234	2014	0.02
Catostomus_commersonii	235	2014	0.16
Cyprinus_carpio	237	2014	0.11
Dorosoma_cepedianum	239	2014	0.32
Esox_lucius	240	2014	0.12
Carassius_auratus	319	2014	0.58
Ictalurus_punctatus	433	2014	0.07
Lepisosteus_osseus	434	2014	0.44
Lepomis_gibbosus	435	2014	0.02
Lepomis_macrochirus	436	2014	14.96
Micropterus_dolomieu	535	2014	5.0101
Morone_americana	541	2014	7.87
